"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17","100064_f_at","Gja1","14609","gap junction protein, alpha 1",-0.649827026836245,4.58965498429909,-2.88329716462302,0.00814499359910292,0.0579199544825097,-3.57814490130089
"18","100066_at","Gart","14450","phosphoribosylglycinamide formyltransferase",0.272074131693127,6.84569047884517,2.30518517172354,0.0300556961981831,0.145659676898099,-4.78992887059218
"19","100068_at","Aldh1a1","11668","aldehyde dehydrogenase family 1, subfamily A1",-0.511466034294855,7.3875796133396,-3.22934209864432,0.00355904070996985,0.0313541400198154,-2.7895547600189
"20","100084_at","Ezr","22350","ezrin",-0.195188969645082,5.54391165832257,-1.60029758434338,0.122537438468803,0.342286862783202,-6.01670424672935
"21","100089_at","Ppic","19038","peptidylprolyl isomerase C",-0.233807350315868,5.04557372094975,-1.69738514378656,0.102478903806193,0.307457471063107,-5.86765443515675
"22","100099_at","Smpd1","20597","sphingomyelin phosphodiesterase 1, acid lysosomal",0.215033618777786,9.96619819067448,1.99625006404579,0.0573028228328137,0.216704528955156,-5.3670198890289
"23","100101_at","Snrpa","53607","small nuclear ribonucleoprotein polypeptide A",-0.109416331165761,8.59924820130903,-1.08777685554656,0.287433460754741,0.550869408934657,-6.67926352350039
"24","100116_at","Pclaf","68026","PCNA clamp associated factor",-0.247111430292917,5.62422654028062,-1.78396170974138,0.087004677510685,0.275758004732902,-5.72895180405729
"25","100122_at","Gnb5","14697","guanine nucleotide binding protein (G protein), beta 5",-0.265695190927343,8.1215428950329,-1.94558454524374,0.0634364973453971,0.23006303037264,-5.45611348141247
"26","100123_f_at","Itgb1","16412","integrin beta 1 (fibronectin receptor beta)",-0.106902327686301,8.54026790695036,-0.801149799630922,0.430858825270234,0.674010642550705,-6.94960990424354
"27","100125_at","Pa2g4","18813","proliferation-associated 2G4",-0.146325432030004,5.10414585899185,-1.2038252645161,0.240327154480405,0.497575535822417,-6.5485926201651
"28","100127_at","Crabp2","12904","cellular retinoic acid binding protein II",0.381429135720865,5.17990462550807,2.13501350426849,0.0431075711519852,0.180736175003314,-5.11477254039467
"29","100128_at","Cdk1","12534","cyclin-dependent kinase 1",-0.312593645899522,6.60977498991531,-2.32948982008253,0.0285188049332878,0.140718638400985,-4.74222017191948
"30","100131_at","Scg5","20394","secretogranin V",0.0175927411687002,6.7315675159835,0.112555129786487,0.911313841015326,0.96779839826713,-7.27133057872925
"31","100133_at","Fyn","14360","Fyn proto-oncogene",-0.0304060693325345,7.44162142948989,-0.232158307557959,0.818371575145812,0.920773809471193,-7.24999228513692
"32","100134_at","Eng","13805","endoglin",-0.179556909955374,7.28914868015072,-1.70357416844872,0.10130010555529,0.304881092238328,-5.85791768700507
"33","100138_f_at","Rbm14","56275","RNA binding motif protein 14",0.241799064577293,7.10568849114818,2.36832007343963,0.0262120605373117,0.134205749951036,-4.66534649911627
"34","100139_at","Pcsk1n","30052","proprotein convertase subtilisin/kexin type 1 inhibitor",0.0401752595717859,8.81187607640249,0.151140038919001,0.88112094617069,0.950609372731279,-7.26606120975039
"35","100142_at","Dgcr2","13356","DiGeorge syndrome critical region gene 2",0.092269565656971,7.56508370754644,0.829284033105108,0.41506750563696,0.656956452196137,-6.9264761377199
"36","100144_at","Ncl","17975","nucleolin",0.0715211569190242,9.08602952250282,0.63076433821029,0.534120297738937,0.753237697913109,-7.07338053103963
"37","100148_at","Ctcf","13018","CCCTC-binding factor",-0.157657207976824,7.31284152929782,-1.17954851621749,0.249672244548776,0.509649910073298,-6.5769065160464
"38","100151_at","Serinc3","26943","serine incorporator 3",-0.090249590824671,8.75622242610545,-0.757883069500404,0.455855038791017,0.695721657966249,-6.98370684131849
"39","100153_at","Ncam1","17967","neural cell adhesion molecule 1",-0.142740128432589,9.58102838848639,-0.953780684021052,0.349646743820602,0.611061483489106,-6.81512716719294
"40","100154_at","Tapbp","21356","TAP binding protein",0.115188408483432,5.69816095027221,0.633260992016978,0.532516269040716,0.751950292947825,-7.07177168624506
"41","100155_at","Ddr1","12305","discoidin domain receptor family, member 1",0.204447080433228,8.40514339825888,1.44675887793562,0.160823335621125,0.402243193461573,-6.23776572091441
"42","100156_at","Mcm5","17218","minichromosome maintenance complex component 5",0.199416115059574,7.39469478468923,1.57562067044616,0.128126844891783,0.351451988292879,-6.05346329809595
"43","100213_f_at","Rpl41","67945","ribosomal protein L41",0.00684443106671395,12.6647704807915,0.0546173872617807,0.95689271782655,0.988390430994451,-7.27634874170804
"44","100290_f_at","Haus6","230376","HAUS augmin-like complex, subunit 6",-0.314553293531989,4.30543077115261,-1.40799519914738,0.171878589250344,0.419291267050166,-6.29063380280357
"45","100317_at","Ppef2","19023","protein phosphatase, EF hand calcium-binding domain 2",-0.363000819063008,7.38632156307028,-2.59179324334031,0.0159560178966879,0.0948641938338603,-4.20818103578328
"46","100331_g_at","Prdx2","21672","peroxiredoxin 2",0.181140179732751,10.4680128646016,1.62499134716205,0.117148423799012,0.333922642320024,-5.97945919721827
"47","100343_f_at","Tuba1a","22142","tubulin, alpha 1A",0.0631938580107843,12.0244435230602,0.579454585345229,0.567650318318355,0.774424509505167,-7.10507945860376
"48","100346_at","Fgf9","14180","fibroblast growth factor 9",0.0612756525385629,5.37031096484902,0.46298955279697,0.647517893368425,0.825420259321629,-7.16729031118769
"49","100369_at","St6galnac6","50935","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",0.156504672034446,7.14552338165272,1.17652170160693,0.250856069240444,0.510629379482886,-6.58040070148051
"50","100370_at","Slc12a5","57138","solute carrier family 12, member 5",0.0868665712301153,6.95023433340813,0.796270385028339,0.433634836572842,0.676408175184591,-6.95354510665632
"51","100381_at","Acta1","11459","actin, alpha 1, skeletal muscle",0.370734620317797,5.64127802149867,1.88761559019568,0.0711547723886771,0.244965534878819,-5.55599652106268
"52","100386_at","Gnaz","14687","guanine nucleotide binding protein, alpha z subunit",-0.196426145429292,8.01417785569761,-0.740071432908247,0.466392592828845,0.704572302937062,-6.99721943769152
"53","100393_at","Vip","22353","vasoactive intestinal polypeptide",-0.238269804283767,5.19148447168803,-1.64824344958406,0.112256227660564,0.324395154567579,-5.9439710988484
"54","100395_at","Gli2","14633","GLI-Kruppel family member GLI2",-0.15025954916262,5.87960886308135,-1.27879057024145,0.213126064464859,0.468312163352857,-6.45795449581258
"55","100397_at","Tyrobp","22177","TYRO protein tyrosine kinase binding protein",0.0147480377152052,5.62109590327186,0.106895269920066,0.915755320314415,0.970508275349696,-7.27197398323565
"56","100398_at","Kif3a","16568","kinesin family member 3A",0.151620753312178,4.97349950912221,0.874318602211519,0.390558827916217,0.642547434624813,-6.88787982780726
"57","100405_at","Cbx3","12417","chromobox 3",0.0471175275126887,6.94421956597037,0.16300709805228,0.871869523217306,0.948082456139813,-7.26413106601062
"58","100408_at","Pole3","59001","polymerase (DNA directed), epsilon 3 (p17 subunit)",-0.0332678236060691,5.77455184997086,-0.234667192203734,0.816445742714432,0.91955793796408,-7.24938664940204
"59","100410_at","Larp7","28036","La ribonucleoprotein domain family, member 7",-0.000350801154497482,5.50983940649055,-0.00272411625521979,0.997848855379868,0.999169618859196,-7.27789084267482
"60","100422_i_at","Stat5a","20850","signal transducer and activator of transcription 5A",-0.16786245750231,7.39154038739956,-1.2633643107044,0.218521806153395,0.473137761382872,-6.47699838713072
"61","100427_at","Ptpro","19277","protein tyrosine phosphatase, receptor type, O",0.113196887122517,7.14396268242384,0.851708886140623,0.402744664883658,0.650441764700883,-6.90749731796001
"62","100440_f_at","Ank1","11733","ankyrin 1, erythroid",-0.15672900776652,7.94687611031036,-1.54966640431193,0.134231206460917,0.361241212991067,-6.09162345863042
"63","100453_at","Camk2b","12323","calcium/calmodulin-dependent protein kinase II, beta",1.19677431299689,8.73583519530484,10.2926104490776,2.61365613009066e-10,2.47274597351185e-08,13.6399257782651
"64","100454_at","Ptpru","19273","protein tyrosine phosphatase, receptor type, U",-0.122154577228974,8.24736410482426,-1.11143716837433,0.277325597750581,0.538323372618433,-6.65358785292681
"65","100455_at","Snap91","20616","synaptosomal-associated protein 91",-0.423638691371607,7.15903321441933,-2.48002627405082,0.0204986737345352,0.110957995140171,-4.43987335293697
"66","100459_at","Rad50","19360","RAD50 double strand break repair protein",-0.0841628115745676,5.69419335516,-0.708998330743103,0.485115828878268,0.716154710745665,-7.02005670236326
"67","100461_at","Polr2j","20022","polymerase (RNA) II (DNA directed) polypeptide J",0.119004669797445,7.66735453375979,1.04443965452585,0.306626794860958,0.567780577581951,-6.724990365899
"68","100465_i_at","Gm1673","381633","predicted gene 1673",0.19650967899225,8.13431130319126,1.00453663943938,0.325081881589242,0.586309573441803,-6.76559049574207
"69","100472_at","Enah","13800","ENAH actin regulator",-0.154197086917526,5.67193759916427,-1.0201204301655,0.317784781411269,0.579526702714209,-6.74990695571631
"70","100474_at","St8sia2","20450","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2",0.0330413214479188,7.40024550747146,0.296315115131008,0.769523282843614,0.894255148603034,-7.23247175735711
"71","100475_at","Trim25","217069","tripartite motif-containing 25",0.042910970943403,5.89318719488091,0.382866012746854,0.705169086057378,0.858719262759333,-7.20215349246998
"72","100479_at","Dnmt3a","13435","DNA methyltransferase 3A",0.00894536619308628,5.92098271625589,0.0533250011631455,0.957911726999001,0.988390430994451,-7.27642103389506
"73","100486_at","Ezh1","14055","enhancer of zeste 1 polycomb repressive complex 2 subunit",0.117717043365339,6.23365885352505,0.858818699023987,0.398886843805952,0.647261575034863,-6.90138051682696
"74","100489_at","Pde7a","18583","phosphodiesterase 7A",0.189960977932881,5.96119327365104,1.41203628709485,0.170698551304332,0.418288341934939,-6.28517899185843
"75","100491_at","Slc16a2","20502","solute carrier family 16 (monocarboxylic acid transporters), member 2",0.215650306594525,6.3081093736094,1.9671840307165,0.0607543240742608,0.224832328546924,-5.41833366373846
"76","100494_at","Fgf1","14164","fibroblast growth factor 1",0.187218494470869,6.31556749005766,1.7687836230318,0.0895633237344499,0.280014069606556,-5.75365371098704
"77","100495_at","Dvl2","13543","dishevelled segment polarity protein 2",0.0790963979385975,6.79308126470866,0.743226496090304,0.464515607124353,0.704406522957647,-6.99484824356601
"78","100498_g_at","Stx3","20908","syntaxin 3",-0.131254829795094,7.74718359086322,-0.701637721381168,0.489613648552964,0.720369146533719,-7.02532886920319
"79","100505_at","Rit2","19762","Ras-like without CAAX 2",-0.404505985858664,5.58353698958248,-2.91724904122218,0.00751931486682394,0.054540097167363,-3.50257141443828
"80","100508_at","Mfng","17305","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase",0.934821768583481,7.71710870742481,6.65114134572376,6.81984371986112e-07,2.15072172962577e-05,5.70330217426727
"81","100510_at","Sncb","104069","synuclein, beta",-0.27044157256439,8.36884433840374,-2.10279996173545,0.0460884015431324,0.188894012389443,-5.17437880078119
"82","100521_at","Ovgp1","12659","oviductal glycoprotein 1",0.212596121475135,5.78473305250571,1.58396890671665,0.126212795058739,0.348084970909779,-6.04107946609367
"83","100522_s_at","Tceal9","22381","transcription elongation factor A like 9",0.11913992666261,8.65261226191335,0.869549285328605,0.393109320855526,0.64413093537773,-6.89205814284869
"84","100530_at","Ralgds","19730","ral guanine nucleotide dissociation stimulator",0.438576404930533,8.34733803742416,3.95062095694832,0.000591629088105764,0.00814800566910217,-1.04728823973671
"85","100539_at","Acot7","70025","acyl-CoA thioesterase 7",0.0553941226495693,8.25888858170281,0.397297574965767,0.694638509222905,0.853808322339441,-7.19635498012598
"86","100540_at","Lta4h","16993","leukotriene A4 hydrolase",0.568344812455387,8.01481715578947,4.35302180919633,0.000212805180020641,0.00333139619945982,-0.0406911397699945
"87","100543_s_at","Brd7","26992","bromodomain containing 7",0.249085592641478,7.90352727258245,2.34384228991518,0.0276453484782201,0.139751315281371,-4.71389881086796
"88","100553_at","Trim27","19720","tripartite motif-containing 27",0.184915639825689,7.61370665453699,1.80399108911603,0.0837243958209945,0.268312644044895,-5.69610757805143
"89","100554_at","Pdlim1","54132","PDZ and LIM domain 1 (elfin)",0.104770579896123,5.48586364397445,1.01058345646614,0.322236808098265,0.584335355677067,-6.75953129753717
"90","100555_at","Rcan1","54720","regulator of calcineurin 1",0.514025945833606,7.35846277657027,3.8798645709924,0.000707433407662716,0.00932954603075194,-1.22240669017163
"91","100561_at","Iqgap1","29875","IQ motif containing GTPase activating protein 1",-0.479663573837768,5.61422742059811,-2.67411920668232,0.0132313800990323,0.0836961717892277,-4.03385957875699
"92","100568_at","Abce1","24015","ATP-binding cassette, sub-family E (OABP), member 1",0.123452142251551,7.91164744173242,1.16907768273196,0.253785222023546,0.513231080969551,-6.58896010401781
"93","100570_at","Nub1","53312","negative regulator of ubiquitin-like proteins 1",-0.109963707567104,7.3287670711326,-0.903475453748776,0.375199862365889,0.629965201009393,-6.86187062926796
"94","100571_at","Laptm4b","114128","lysosomal-associated protein transmembrane 4B",-0.363932378234917,9.8596421007115,-3.46235673809559,0.00200956259913489,0.0205296160362325,-2.23874233866754
"95","100573_f_at","Gpi1","14751","glucose phosphate isomerase 1",-0.262932154562577,7.81511058806181,-1.44280165366945,0.161925107299869,0.404069992528114,-6.24321821677945
"96","100575_at","Naa10","56292","N(alpha)-acetyltransferase 10, NatA catalytic subunit",0.143823085984065,5.64835372319974,0.970550979790362,0.341394990794535,0.602311481267634,-6.79902216754443
"97","100576_at","Pafah1b3","18476","platelet-activating factor acetylhydrolase, isoform 1b, subunit 3",0.290415721202326,8.54587598078651,1.68150288879682,0.105557101353954,0.313309749668303,-5.89251322610771
"98","100595_at","Ptp4a2","19244","protein tyrosine phosphatase 4a2",-0.284202496054572,8.05921290949065,-1.91840321221939,0.0669591448578411,0.236531005212114,-5.50322432080955
"99","100599_at","Atf4","11911","activating transcription factor 4",-0.0247549529881432,9.62131233564102,-0.217757282313663,0.829448064970492,0.928435694123348,-7.25334324836108
"100","100600_at","Cd24a","12484","CD24a antigen",0.452832224568855,8.33973476029565,3.14222183179834,0.00439523609695577,0.0360354721030403,-2.99169922025397
"101","100603_at","Dync1i2","13427","dynein cytoplasmic 1 intermediate chain 2",-0.342938566019766,5.68465354748237,-1.937514380847,0.0644650039029034,0.231478297842769,-5.47015124713501
"102","100606_at","Prnp","19122","prion protein",-0.152007715236333,9.8875661350969,-1.3892698665908,0.177431456795806,0.428038636349971,-6.31573669067947
"103","100607_at","Pld3","18807","phospholipase D family, member 3",0.103750441679523,7.80531724289427,0.909327004122961,0.372165849748991,0.626805641682511,-6.85655468886336
"104","100612_at","Rrm1","20133","ribonucleotide reductase M1",0.114128208281272,7.49506469237642,1.07587834158337,0.292615350623472,0.557069993837862,-6.69198637342199
"105","100616_at","Cenpa","12615","centromere protein A",-0.151000774506481,6.67918145925618,-1.11651281252879,0.275191166447104,0.535134922420821,-6.6480148991232
"106","100622_at","Prdx6","11758","peroxiredoxin 6",-0.167612990009766,7.5932164933573,-1.18182059541878,0.248786336271598,0.508318373452579,-6.57427835213536
"107","100629_at","Gstm5","14866","glutathione S-transferase, mu 5",0.224082244247263,7.67759520689847,1.49134148712896,0.148822586558738,0.38445957673942,-6.17547511869338
"108","100675_at","Gabrr1","14408","gamma-aminobutyric acid (GABA) C receptor, subunit rho 1",0.0885504034486457,6.46017489386392,0.636539540184594,0.530413838990459,0.74995484967072,-7.06964965357877
"109","100688_at","Crybb2","12961","crystallin, beta B2",0.178163080596877,6.55295932017356,0.628109261370281,0.535828950402399,0.754669123673541,-7.07508471720615
"110","100696_at","Pde6a","225600","phosphodiesterase 6A, cGMP-specific, rod, alpha",-1.05289248797587,6.69977405651609,-4.47404186858405,0.000156295264666757,0.00253804847697659,0.264575373128056
"111","100718_at","Ptma","19231","prothymosin alpha",0.0402998167713626,9.72898762647957,0.240597980991225,0.811897943583437,0.917284488700706,-7.24792921603644
"112","100720_at","Pabpc1","18458","poly(A) binding protein, cytoplasmic 1",-0.015865739243063,10.3552735380193,-0.0751965756440318,0.94067789521196,0.978590867466752,-7.27496443820424
"113","100733_at","Psma2","19166","proteasome (prosome, macropain) subunit, alpha type 2",0.227117780253225,9.51091064082498,1.60131247353619,0.122311964552554,0.342096188774238,-6.01518256680617
"114","100752_at","Rrh","20132","retinal pigment epithelium derived rhodopsin homolog",0.029719244646385,7.14344451989281,0.26621698212304,0.792332358597834,0.908457672257916,-7.24121787270895
"115","100757_at","Cacnb2","12296","calcium channel, voltage-dependent, beta 2 subunit",-1.33717634311102,6.31252222006055,-7.23309189787945,1.72719875064227e-07,6.95997126184738e-06,7.08792656743358
"116","100758_at","Rps28","54127","ribosomal protein S28",0.213491907515792,11.756377503546,1.56079514386622,0.131585071502591,0.357740691648505,-6.07532434581848
"117","100774_at","Synj2bp","24071","synaptojanin 2 binding protein",-0.0635397905193766,5.78804685119661,-0.436289225556384,0.666503347551199,0.834864995649593,-7.17963070539629
"118","100780_at","Rps4x","20102","ribosomal protein S4, X-linked",-0.00184170931401617,10.4217302788652,-0.0146335952830065,0.988444747809673,0.996085535889578,-7.27778370482281
"119","100877_at","1810058I24Rik","67705","RIKEN cDNA 1810058I24 gene",0.26706599469704,7.58758176298602,1.76950525518677,0.0894402319907173,0.280014069606556,-5.75248294700754
"120","100880_at","Gbp7","229900","guanylate binding protein 7",-0.130310567128316,4.67721767045709,-0.958822636726288,0.347151833216556,0.607725172227857,-6.81031256199132
"121","100885_at","Nek2","18005","NIMA (never in mitosis gene a)-related expressed kinase 2",-0.179286560974954,6.58405830109231,-1.42443700249513,0.167117659138618,0.412439459549986,-6.26835751257838
"122","100887_at","Smc6","67241","structural maintenance of chromosomes 6",-0.0704862528527368,5.68742666210669,-0.505682130607098,0.617665481647474,0.806914112300294,-7.14606462169023
"123","100890_at","Chaf1b","110749","chromatin assembly factor 1, subunit B (p60)",-0.280099525038675,7.20833906057702,-1.8776058825764,0.0725673530548208,0.246360014924992,-5.57301766749747
"124","100900_at","Hcfc1","15161","host cell factor C1",0.141435764069872,7.91791797563175,0.978941310549318,0.337316680220617,0.597720762345327,-6.79086728716909
"125","100903_at","Parp2","11546","poly (ADP-ribose) polymerase family, member 2",0.197883758374672,7.3537450203678,1.46747033098631,0.155154746362081,0.396263765356677,-6.20902415420131
"126","100907_at","Kcne1l","66240","potassium voltage-gated channel, Isk-related family, member 1-like, pseudogene",0.646761573999532,7.11969936003599,4.81922902890112,6.48007729735457e-05,0.00120518360675586,1.13840872354694
"127","100914_at","Gm2889","100040658","predicted gene 2889",-0.151379315294511,7.63073864302431,-1.13360231454417,0.268092324320989,0.529128102174127,-6.62908294167843
"128","100923_at","Myo10","17909","myosin X",-0.00241575779785119,6.40834958810281,-0.0216904868111844,0.982873115605795,0.996085535889578,-7.27765085480688
"129","100927_at","Pltp","18830","phospholipid transfer protein",-0.342814552403,6.58406552962125,-1.98486784910632,0.0586332449993934,0.219219830100825,-5.38717868805048
"130","100946_at","Hspa1b","15511","heat shock protein 1B",-0.242097510948913,5.99126168619872,-1.90035679926271,0.0693914159217563,0.241593153673187,-5.53423359845504
"131","100948_at","Ank","11732","progressive ankylosis",0.126504402395977,7.45602249148422,1.18707122355731,0.246748003323741,0.505577829785745,-6.56818761998799
"132","100953_at","Timeless","21853","timeless circadian clock 1",0.209897634485053,6.59063708375581,1.6602979227188,0.109788111705968,0.318957184342039,-5.92541506927118
"133","100955_at","Ube2t","67196","ubiquitin-conjugating enzyme E2T",-0.575163108881663,3.84515275645896,-2.78757382827506,0.0101861978771869,0.0682005125561809,-3.78886545687336
"134","100957_at","Ssbp1","381760","single-stranded DNA binding protein 1",0.08336287509582,6.34777642044669,0.602946662150451,0.552166218880621,0.762416336644278,-7.0908897853796
"135","100958_at","Spata13","219140","spermatogenesis associated 13",0.718652918766225,5.76770486892418,4.58523144372651,0.0001176907348957,0.00198523286149646,0.545676801703016
"136","100964_at","Vti1b","53612","vesicle transport through interaction with t-SNAREs 1B",-0.176177751035768,7.43605349000982,-0.938734595962617,0.357163751428492,0.614848236673234,-6.82935478142196
"137","100968_at","Cstf3","228410","cleavage stimulation factor, 3' pre-RNA, subunit 3",0.134638715275146,5.70107608265766,0.993328164268008,0.330401389225541,0.592099273577523,-6.77673344207035
"138","100970_at","Akt1","11651","thymoma viral proto-oncogene 1",0.386322099786875,7.84022946606473,3.17053430738105,0.00410463006739141,0.0342209771135774,-2.92625214301379
"139","100974_at","Ssbp4","76900","single stranded DNA binding protein 4",0.230024113199834,7.88557015476043,1.56018136169434,0.131729885698424,0.357740691648505,-6.07622577010228
"140","100976_at","Ptpn9","56294","protein tyrosine phosphatase, non-receptor type 9",0.204595214586295,8.29383224180218,1.66758771276274,0.108317782539707,0.316722652706455,-5.91414145722064
"141","100977_at","Pdk1","228026","pyruvate dehydrogenase kinase, isoenzyme 1",0.0574317335775181,6.53726722534509,0.535689888248167,0.597073503149056,0.79366642813216,-7.13004976805731
"142","100979_at","Rnf138","56515","ring finger protein 138",-0.162879617625956,6.50895259351453,-0.999861342895171,0.327293522028293,0.588101324470326,-6.77025244460809
"143","100983_at","Prep","19072","prolyl endopeptidase",0.122611636891384,6.8730687970066,1.15818516427948,0.258116822050238,0.518616994257911,-6.6013972899762
"144","100985_at","Siah1a","20437","siah E3 ubiquitin protein ligase 1A",0.12591970763917,9.00095840731037,1.16532979678319,0.255269526205922,0.515753471702958,-6.59325121099322
"145","100992_at","Phc1","13619","polyhomeotic 1",0.120880358258432,7.91182661223063,0.950817310805792,0.35111874236357,0.61220703796725,-6.81794593830167
"146","100994_at","Aatk","11302","apoptosis-associated tyrosine kinase",0.00647064323709312,8.11102604097756,0.0643257483477233,0.949240472044966,0.983125781613444,-7.27575035674231
"147","101004_f_at","Srsf3","20383","serine/arginine-rich splicing factor 3",-0.0805771872257006,7.30819941082661,-0.435475685089989,0.667085486352698,0.834864995649593,-7.17999539063565
"148","101006_at","Acat2","110460","acetyl-Coenzyme A acetyltransferase 2",0.396514561961213,6.66529879745625,1.87501262223362,0.0729372724300884,0.24718483310698,-5.57741643899333
"149","101007_at","Mknk2","17347","MAP kinase-interacting serine/threonine kinase 2",0.16306865925668,7.3669654163182,1.27153490098423,0.215651064189516,0.470539395529028,-6.46693685979615
"150","101008_at","Tcerg1","56070","transcription elongation regulator 1 (CA150)",0.0693124316404576,5.33747585875812,0.544175724262554,0.591311057779627,0.790529741819937,-7.12535745640518
"151","101023_f_at","Sdhaf1","68332","succinate dehydrogenase complex assembly factor 1",0.237784317092957,7.8946557685016,2.37337681040077,0.0259246012543511,0.13304701021101,-4.65527723394783
"152","101027_s_at","Pttg1","30939","pituitary tumor-transforming gene 1",-0.951677566572951,8.06845497306141,-8.64213227107278,7.45600597579156e-09,4.16006897521088e-07,10.260375075731
"153","101028_i_at","Actc1","11464","actin, alpha, cardiac muscle 1",-0.271830839642751,3.04689966629176,-2.10273074589414,0.0460950002659899,0.188894012389443,-5.17450620431585
"154","101030_at","Rhob","11852","ras homolog family member B",-0.190847803455426,6.98447320416813,-1.11955972336999,0.273915605258702,0.534255511064945,-6.64465846038618
"155","101031_at","Surf1","20930","surfeit gene 1",0.00191299795011979,7.16457714231335,0.0180325472485547,0.985761078418885,0.996085535889578,-7.27772616113209
"156","101040_at","Capn2","12334","calpain 2",0.131337331211205,6.39353392566481,0.933402746412969,0.359853322532025,0.615598136658559,-6.83434615276759
"157","101044_at","Alad","17025","aminolevulinate, delta-, dehydratase",0.619953792589476,7.58469933900404,4.18504630246401,0.00032640513982045,0.00470369261092251,-0.462750326305648
"158","101045_at","Hsd17b10","15108","hydroxysteroid (17-beta) dehydrogenase 10",0.192525731568627,7.46881936512523,1.83674359625425,0.0785897139204764,0.259107905289328,-5.64180044755765
"159","101047_at","Cd99","673094","CD99 antigen",0.506109703642878,8.33464114877347,2.71993385258321,0.0119108020570144,0.076680193124448,-3.93557244118184
"160","101056_at","Rdx","19684","radixin",-0.00721337635091057,7.27481929423013,-0.0525469253113528,0.958525252751835,0.988390430994451,-7.27646372248594
"161","101058_at","Amy1","11722","amylase 1, salivary",0.376208611013429,6.65662210604689,2.50314541189425,0.0194704933125469,0.108635367815647,-4.39243407476878
"162","101060_at","Pdia3","14827","protein disulfide isomerase associated 3",-0.375581856693215,6.40869170320486,-2.1467915624937,0.0420616746826473,0.178066544960001,-5.0928248818625
"163","101065_at","Pcna","18538","proliferating cell nuclear antigen",-0.479597190660215,7.81378195524677,-3.50886156074834,0.00179095358250763,0.0190103170513981,-2.12722909149014
"164","101074_at","Ddost","13200","dolichyl-di-phosphooligosaccharide-protein glycotransferase",-0.0951582189843352,5.83773609273838,-0.60655406021242,0.549808165361098,0.762027113264809,-7.08866237587595
"165","101078_at","Bsg","12215","basigin",0.00869874446695995,10.1740113927944,0.0646133225204445,0.949013874826347,0.983125781613444,-7.27573114268784
